embedding_dimension,coefficient,intercept
187,0.8384020835320904,-8.48872798841978
188,-1.8775990974887447,-8.48872798841978
189,-1.002007796412432,-8.48872798841978
190,0.4954207458390733,-8.48872798841978
191,1.5332588112631564,-8.48872798841978
192,-0.09325739726127702,-8.48872798841978
193,-0.7698896695930193,-8.48872798841978
194,-0.9705067788008872,-8.48872798841978
195,-2.0869910400486167,-8.48872798841978
196,-0.41501613547383004,-8.48872798841978
197,-0.42156036930797625,-8.48872798841978
198,-1.0061816793314446,-8.48872798841978
199,-0.13863453203154852,-8.48872798841978
200,-0.3171978210551994,-8.48872798841978
201,0.133996568236749,-8.48872798841978
202,0.218659808587651,-8.48872798841978
203,-1.8154324874730456,-8.48872798841978
204,0.8427098609543194,-8.48872798841978
205,-0.5074227414448045,-8.48872798841978
206,0.24090959150586236,-8.48872798841978
207,0.5140598657936313,-8.48872798841978
208,-1.2714620696784023,-8.48872798841978
209,-0.352343460538296,-8.48872798841978
210,0.10657996408290263,-8.48872798841978
211,-0.45860887417798674,-8.48872798841978
212,1.2424330477963776,-8.48872798841978
213,-0.352430309272224,-8.48872798841978
214,1.1629115136416082,-8.48872798841978
215,-0.3547003551936248,-8.48872798841978
216,0.5633897399562353,-8.48872798841978
217,-0.9585722929343855,-8.48872798841978
218,-0.06599792591926722,-8.48872798841978
219,-0.2426512692324404,-8.48872798841978
220,0.5346164769556698,-8.48872798841978
221,0.5184504987068604,-8.48872798841978
222,-0.6851817265077816,-8.48872798841978
223,-1.0643298291239565,-8.48872798841978
224,0.5494452123774541,-8.48872798841978
225,0.18481966094079952,-8.48872798841978
226,0.009899212369423925,-8.48872798841978
227,-0.2536197778093979,-8.48872798841978
228,-1.110044265640327,-8.48872798841978
229,-0.29583033579314305,-8.48872798841978
230,1.2190443265804225,-8.48872798841978
231,-0.18252630124888458,-8.48872798841978
232,0.9651226279844445,-8.48872798841978
233,0.6811736287501948,-8.48872798841978
234,0.3446196321871221,-8.48872798841978
235,-0.08064379606026031,-8.48872798841978
236,0.32838566181799617,-8.48872798841978
237,-0.7209514321406447,-8.48872798841978
238,-0.6535966587516733,-8.48872798841978
239,2.389180321584508,-8.48872798841978
240,-0.6536128314677896,-8.48872798841978
241,-1.5878668737203705,-8.48872798841978
242,0.8231671766253695,-8.48872798841978
243,1.8096093958530421,-8.48872798841978
244,1.1422601619297164,-8.48872798841978
245,-0.6754864116355961,-8.48872798841978
246,-0.045093095402675365,-8.48872798841978
247,-0.8226479050754766,-8.48872798841978
248,1.6338455203937845,-8.48872798841978
249,1.6084194588331786,-8.48872798841978
250,0.6465571875393163,-8.48872798841978
251,1.0943219463234872,-8.48872798841978
252,-0.7638489867358305,-8.48872798841978
253,0.8573927854386881,-8.48872798841978
254,-1.7943490832455333,-8.48872798841978
255,1.5523765415962574,-8.48872798841978
256,-0.8899312598058341,-8.48872798841978
257,-2.293490394985689,-8.48872798841978
258,1.4066417247683451,-8.48872798841978
259,-0.9525620399699706,-8.48872798841978
260,-1.9158989200182839,-8.48872798841978
261,1.5313959837512803,-8.48872798841978
262,1.0951361615766664,-8.48872798841978
263,-1.1003764073886053,-8.48872798841978
264,-0.1414901156721418,-8.48872798841978
265,-1.3076474445740165,-8.48872798841978
266,-0.3875580918711679,-8.48872798841978
267,0.31043354569089626,-8.48872798841978
268,0.5168546529309277,-8.48872798841978
269,1.1234007171233737,-8.48872798841978
270,0.16701824266532955,-8.48872798841978
271,0.30725773735641015,-8.48872798841978
272,2.1725583675220586,-8.48872798841978
273,-1.7774120612339674,-8.48872798841978
274,0.11142158219178437,-8.48872798841978
275,0.04635666721226626,-8.48872798841978
276,-1.7376658028673617,-8.48872798841978
277,0.16240214966395913,-8.48872798841978
278,-1.4512685430976437,-8.48872798841978
279,0.21851426353847692,-8.48872798841978
280,0.518937157914739,-8.48872798841978
281,2.5066189582924583,-8.48872798841978
282,-1.0490676815384037,-8.48872798841978
283,0.743016997039278,-8.48872798841978
284,-0.05702029163990161,-8.48872798841978
285,0.034570659901102134,-8.48872798841978
286,0.20223781894978035,-8.48872798841978
287,-1.4968132748386591,-8.48872798841978
288,0.0391684078436219,-8.48872798841978
289,-3.009530446691704,-8.48872798841978
290,0.819791324151789,-8.48872798841978
291,-1.0436977197972963,-8.48872798841978
292,1.3207748342286207,-8.48872798841978
293,-0.1994571173401017,-8.48872798841978
